Guam,关岛,グアム,괌,Guam,Guam,Γκουάμ,Guam,Guam,GuamName,गुआम,Guam,Guam,Guam,Guam,グアム,괌,Guam,Guam,Guam,Guam,Guam,Гуам,Guam,Guam,Guam,Guam,กวม,Guam,Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,危地马拉,グアテマラ,과테말라,Guatemala,Guatemala,Γουατεμάλα,Guatemala,Guatemala,Guatamala,ग्वाटेमाला,Gvatemala,Guatemala,Guatemala,Guatemala,グアテマラ,과테말라,Guatemala,Guatemala,Gwatemala,Guatemala,Guatemala,Гватемала,Guatemala,Gvatemala,Guatemala,Guatemala,กัวเตมาลา,Guatemala,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guernsey,根西岛,ガーンジー,건지,Guernsey,Guernsey,Γκέρνσεϊ,Guernsey,Guernesey,Geansaí,गर्नसी,Guernsey,Guernsey,Guernsey,Guernsey,ガーンジー島,건지,Guernsey,Guernsey,Guernsey,Guernsey,Guernsey,Гернси,Guernsey,Gernsi,Guernsey,Guernsey,เกิร์นซีย์,Guernsey,Guernsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,几尼,ギニア,기니,Guinea,Guinea,Γουινέα,Guinea,Guinée,An Ghuine,गिनी,Gvineja,Guinea,Guinea,Guinea,ギニア,기니,Guinee,Guinea,Gwinea,Guiné,Guineea,Гвинея,Guinea,Gvineja,Guinea,Guinea,กินี,Gine,Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,几内亚比绍,ギニアビサウ,기니비사우,Guinea Bissau,Guinea-Bissau,Γουινέα-Μπισσάου,Guinea-Bissau,Guinée-Bissau,Guine Bissau,गिनी-बिसाऊ,Gvineja Bisau,Bissau-Guinea,Guinea-Bissau,Guinea-Bissau,ギニアビサウ,기니비사우,Guinee-Bissau,Guinea-Bissau,Gwinea Bissau,Guiné-Bissau,Guineea-Bissau,Гвинея-Бисау,Guinea-Bissau,Gvineja Bisao,Guinea-Bissau,Guinea-Bissau,กินีบิสเซา,Gine-Bissau,Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,圭亚那,ガイアナ,가이아나,Guyana,Guyana,Γουιάνα,Guyana,Guyana,An Ghuáin,गयाना,Gvajana,Guyana,Guyana,Guyana,ガイアナ,가이아나,Guyana,Guyana,Gujana,Guiana,Guyana,Гайана,Guyana,Gvajana,Guyana,Guyana,กายอานา,Guyana,Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,海地,ハイチ,아이티,Haití,Haiti,Αϊτή,Haiti,Haïti,Háítí,हैती,Haiti,Haiti,Haiti,Haiti,ハイチ,아이티,Haïti,Haiti,Haiti,Haiti,Haiti,Гаити,Haití,Haiti,Haiti,Haiti,เฮติ,Haiti,Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heard Island and McDonald Islands,赫德岛和麦克唐纳群岛,ハート島とマクドナルド諸島,허드 섬과 맥도널드 제도,Illa Heard i Illes McDonald,Heard-Insel und McDonald-Inseln,Νήσοι Χερντ και Μακντόναλντ,Heard Island ja McDonaldsaaret,Île Heard et îles McDonald,Oileán Heard agus Oileáin McDonald,हर्ड आइलैंड और मैकडॉनल्ड आइलैंड्स,Otok Heard i Otoci McDonald,Heard-sziget és McDonald-szigetek,Pulau Heard dan Kepulauan McDonald,Isola Heard e Isole McDonald,ハード島とマクドナルド諸島,허드 섬과 맥도널드 제도,Heard-eiland en McDonald-eilanden,Heard-øya og McDonald-øyene,Wyspa Heard i Wyspy McDonalda,Ilha Heard e Ilhas McDonald,Insula Heard și Insulele McDonald,Остров Херд и острова Макдональд,Isla Heard e Islas McDonald,Ostrvo Herd i Mekdonaldova ostrva,Kisiwa cha Heard na Visiwa vya McDonald,Heardön och McDonaldsöarna,เกาะเฮิร์ดและหมู่เกาะแมกดอนัลด์,Heard Adası ve McDonald Adaları,Đảo Heard và Quần đảo McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,洪都拉斯,ホンジュラス,온두라스,Hondures,Honduras,Ονδούρα,Honduras,Honduras,Hondúras,होंडुरास,Honduras,Honduras,Honduras,Honduras,ホンジュラス,온두라스,Honduras,Honduras,Honduras,Honduras,Honduras,Гондурас,Honduras,Honduras,Hondurasi,Honduras,ฮอนดูรัส,Honduras,Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,香港,香港,홍콩,Hong Kong,Hongkong,Χονγκ Κονγκ,Hongkong,Hong Kong,Hong Cong,हांग कांग,Hong Kong,Hongkong,Hong Kong,Hong Kong,香港,홍콩,Hongkong,Hongkong,Hongkong,Hong Kong,Hong Kong,Гонконг,Hong Kong,Hong Kong,Hong Kong,Hongkong,ฮ่องกง,Hong Kong,Hồng Kông,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,匈牙利,ハンガリー,헝가리,Hongria,Ungarn,Ουγγαρία,Unkari,Hongrie,An Ungáir,हंगरी,Mađarska,Magyarország,Hongaria,Ungheria,ハンガリー,헝가리,Hongarije,Ungarn,Węgry,Hungria,Ungaria,Венгрия,Hungría,Mađarska,Hungari,Ungern,ฮังการี,Macaristan,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,冰岛,アイスランド,아이슬란드,Islàndia,Island,Ισλανδία,Islanti,Islande,An Íoslainn,आइसलैंड,Island,Izland,Islandia,Islanda,アイスランド,아이슬란드,IJsland,Island,Islandia,Islândia,Islanda,Исландия,Islandia,Island,Aisilandi,Island,ไอซ์แลนด์,İzlanda,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,印度,インド,인도,L'Índia,Indien,Ινδία,Intia,Inde,An India,भारत,Indija,India,India,India,インド,인도,India,India,Indie,Índia,India,Индия,India,Indija,India,Indien,อินเดีย,Hindistan,Ấn Độ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,印度,Indië,الهند,L'Índia,Indien,Ινδία,Intia,Inde,An India,भारत,Indija,India,India,India,インド,인도,India,India,Indie,Índia,India,Индия,India,Indija,India,Indien,อินเดีย,Hindistan,Ấn Độ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,印度尼西亚,インドネシア,인도네시아,Indonèsia,Indonesien,Ινδονησία,Indonesia,Indonésie,An Indinéis,इंडोनेशिया,Indonezija,Indonézia,Indonesia,Indonesia,インドネシア,인도네시아,Indonesië,Indonesia,Indonezja,Indonésia,Indonezia,Индонезия,Indonesia,Indonezija,Indonesia,Indonesien,อินโดนีเซีย,Endonezya,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,伊朗,イラン,이란,L'Iran,Iran,Ιράν,Iran,Iran,An Iaráin,ईरान,Iran,Irán,Iran,Iran,イラン,이란,Iran,Iran,Iran,Irã,Iran,Иран,Irán,Iran,Irani,Iran,อิหร่าน,İran,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,伊拉克,イラク,이라크,L'Iraq,Irak,Ιράκ,Irak,Irak,An Iaráic,इराक,Irak,Irak,Irak,Iraq,イラク,이라크,Irak,Irak,Irak,Iraque,Irak,Ирак,Irak,Irak,Iraki,Irak,อิรัก,Irak,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,爱尔兰,アイルランド,아일랜드,Irlanda,Irland,Ιρλανδία,Irlanti,Irlande,Éire,आयरलैंड,Irska,Írország,Irlandia,Irlanda,アイルランド,아일랜드,Ierland,Irland,Irlandia,Irlanda,Irlanda,Ирландия,Irlanda,Irska,Irelandi,Irland,ไอร์แลนด์,İrlanda,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,马恩岛,マン島,맨 섬,Illa de Man,Insel Man,Νήσος του Μαν,Mansaari,Île de Man,Oileán Mhanann,आइल ऑफ मैन,Otok Man,Man-sziget,Pulau Manusia,Isola di Man,マン島,맨 섬(Isle of Man),Eiland Man,Isle of Man,Wyspa Man,Ilha de Man,Insula Man,Остров Мэн,Isla de Man,Ostrvo Man,Kisiwa cha Mtu,Isle of Man,เกาะแมน,Man Adası,Đảo Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,以色列,イスラエル,이스라엘,Israel,Israel,Ισραήλ,Israel,Israël,Iosrael,इज़राइल,Izrael,Izrael,Israel,Israele,イスラエル,이스라엘,Israël,Israel,Izrael,Israel,Israel,Израиль,Israel,Izrael,Uyahudi,Israel,อิสราเอล,İsrail,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,意大利,イタリア,이탈리아,Itàlia,Italien,Ιταλία,Italia,Italie,An Iodáil,इटली,Italija,Olaszország,Italia,Italia,イタリア,이탈리아,Italië,Italia,Włochy,Itália,Italia,Италия,Italia,Italija,Uitalia,Italien,อิตาลี,İtalya,Ý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,意大利,Italië,إيطاليا,Itàlia,Italien,Ιταλία,Italia,Italie,An Iodáil,इटली,Italija,Olaszország,Italia,Italia,イタリア,이탈리아,Italië,Italia,Włochy,Itália,Italia,Италия,Italia,Italija,Uitalia,Italien,อิตาลี,İtalya,Ý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivory Coast,象牙海岸,コートジボワール,코트디부아르,Costa d’Ivori,Elfenbeinküste,Ακτή Ελεφαντοστού,Norsunluurannikko,Côte d’Ivoire,Cósta Eabhair,आइवरी कोस्ट,Bjelokosna Obala,Elefántcsontpart,Pantai Gading,Costa d’Avorio,コートジボワール,코트디부아르,Ivoorkust,Elfenbenskysten,Wybrzeże Kości Słoniowej,Costa do Marfim,Coasta de Fildeș,Берег Слоновой Кости,Costa de Marfil,Obala Slonovače,Ivory Coast,Elfenbenskusten,โกตดิวัวร์,Fildişi Sahili,Bờ Biển Ngà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,牙买加,ジャマイカ,자메이카,Jamaica,Jamaika,Τζαμάικα,Jamaika,Jamaïque,Iamáice,जमैका,Jamajka,Jamaica,Jamaika,Giamaica,ジャマイカ,자메이카,Jamaica,Jamaica,Jamajka,Jamaica,Jamaica,Ямайка,Jamaica,Jamajka,Jamaika,Jamaica,จาไมก้า,Jamaika,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,日本,日本,일본,El Japó,Japan,Ιαπωνία,Japani,Japon,An tSeapáin,जापान,Japan,Japán,Jepang,Giappone,日本,일본,Japan,Japan,Japonia,Japão,Japonia,Япония,Japón,Japan,Japani,Japan,ญี่ปุ่น,Japonya,Nhật Bản,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jersey,运动衫,ジャージー,저지,Jersey,Jersey,Τζέρσεϋ,Jersey,Jersey,Geansaí,जर्सी,Jersey,Jersey,Jersey,Jersey,ジャージー,저지,Jersey,Jersey,Jersey,Jersey,Jersey,Джерси,Jersey,Jersey,Jersey,Jersey,เจอร์ซีย์,Jersey,Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,乔丹,ヨルダン,조던,Jordània,Jordanien,Ιορδανία,Jordania,Jordanie,An Iordáin,जॉर्डन,Jordan,Jordánia,Yordania,Giordania,ヨルダン,요르단,Jordanië,Jordan,Jordania,Jordânia,Iordania,Иордания,Jordania,Jordan,Jordani,Jordanien,จอร์แดน,Ürdün,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,哈萨克斯坦,カザフスタン,카자흐스탄,El Kazakhstan,Kasachstan,Καζαχστάν,Kazakstan,Kazakhstan,An Chasacstáin,कज़ाकस्तान,Kazakstan,Kazahsztán,Kazakhstan,Kazakhstan,カザフスタン,카자흐스탄,Kazachstan,Kasakhstan,Kazachstan,Cazaquistão,Kazahstan,Казахстан,Kazajstán,Kazahstan,Kazakhstani,Kazakstan,คาซัคสถาน,Kazakistan,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,肯尼亚,ケニア,케냐,Kènia,Kenia,Κένυα,Kenia,Kenya,An Chéinia,केन्या,Kenija,Kenya,Kenya,Kenia,ケニア,케냐,Kenia,Kenya,Kenia,Quênia,Kenya,Кения,Kenia,Kenija,Kenya,Kenya,เคนย่า,Kenya,Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,基里巴斯,キリバス,키리바시,Kiribati,Kiribati,Κιριμπάτι,Kiribati,Kiribati,Cireabaití,किरिबाती,Kiribati,Kiribati,Kiribati,Kiribati,キリバス,키리바시,Kiribati,Kiribati,Kiribati,Kiribati,Kiribati,Кирибати,Kiribati,Kiribati,Kiribati,Kiribati,คิริบาส,Kiribati,Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,科威特,クウェート,쿠웨이트,Kuwait,Kuwait,Κουβέιτ,Kuwait,Koweït,Cuáit,कुवैत,Kuvajt,Kuvait,Kuwait,Kuwait,クウェート,쿠웨이트,Koeweit,Kuwait,Kuwejt,Kuaite,Kuweit,Кувейт,Kuwait,Kuvajt,Kuwaiti,Kuwait,คูเวต,Kuveyt,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,吉尔吉斯斯坦,キルギス,키르기스스탄,El Kirguizistan,Kirgistan,Κιργιστάν,Kirgisistan,Kirghizistan,An Chirgeastáin,किरगिज़स्तान,Kirgistan,Kirgizisztán,Kyrgyzstan,Kirghizistan,キルギス,키르기스스탄,Kirgizië,Kirgisistan,Kirgistan,Quirguistão,Kârgâzstan,Киргизия,Kirguizistán,Kirgistan,Kyrgyzstani,Kirgizistan,คีร์กีสถาน,Kırgızistan,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laos,老挝,ラオス,라오스,Laos,Laos,Λάος,Laos,Laos,Laos,लाओस,Laos,Laosz,Laos,Laos,ラオス,라오스,Laos,Laos,Laos,Laos,Laos,Лаос,Laos,Laos,Laos,Laos,ลาว,Laos,Lào,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,拉脱维亚,ラトビア,라트비아,Letònia,Lettland,Λετονία,Latvia,Lettonie,An Laitvia,लाटविया,Latvija,Lettország,Latvia,Lettonia,ラトビア,라트비아,Letland,Latvia,Łotwa,Letônia,Letonia,Латвия,Letonia,Letonija,Latvia,Lettland,ลัตเวีย,Letonya,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,黎巴嫩,レバノン,레바논,El Líban,Libanon,Λίβανος,Libanon,Liban,An Liobáin,लेबनान,Libanon,Libanon,Libanon,Libano,レバノン,레바논,Libanon,Libanon,Liban,Líbano,Liban,Ливан,Líbano,Liban,Lebanoni,Libanon,เลบานอน,Lübnan,Li-băng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,莱索托,レソト,레소토,Lesotho,Lesotho,Λεσότο,Lesotho,Lesotho,Leosóta,लेसोथो,Lesoto,Lesotho,Lesotho,Lesotho,レソト,레소토,Lesotho,Lesotho,Lesotho,Lesoto,Lesotho,Лесото,Lesotho,Lesoto,Lesotho,Lesotho,เลโซโท,Lesotho,Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,利比里亚,リベリア,라이베리아,Libèria,Liberia,Λιβερία,Liberia,Libéria,An Libéir,लाइबेरिया,Liberija,Libéria,Liberia,Liberia,リベリア,라이베리아,Liberia,Liberia,Liberia,Libéria,Liberia,Либерия,Liberia,Liberija,Liberia,Liberia,ไลบีเรีย,Liberya,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,利比亚,リビア,리비아,Líbia,Libyen,Λιβύη,Libya,Libye,An Libia,लीबिया,Libija,Líbia,Libya,Libia,リビア,리비아,Libië,Libya,Libia,Líbia,Libia,Ливия,Libia,Libija,Libya,Libyen,ลิเบีย,Libya,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,列支敦士登,リヒテンシュタイン,리히텐슈타인,Liechtenstein,Liechtenstein,Λίχτενσταϊν,Liechtenstein,Liechtenstein,Lichtinstéin,लिचेंस्टीन,Lihtenštajn,Liechtenstein,Liechtenstein,Liechtenstein,リヒテンシュタイン,리히텐슈타인,Liechtenstein,Liechtenstein,Liechtenstein,Liechtenstein,Liechtenstein,Лихтенштейн,Liechtenstein,Lihtenšatajn,Liechtensteini,Liechtenstein,ลิกเตนสไตน์,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,立陶宛,リトアニア,리투아니아,Lituània,Litauen,Λιθουανία,Liettua,Lituanie,An Liotuáin,लिथुआनिया,Litva,Litvánia,Lithuania,Lituania,リトアニア,리투아니아,Litouwen,Litauen,Litwa,Lituânia,Lituania,Литва,Lituania,Litvanija,Lithuania,Litauen,ลิธัวเนีย,Litvanya,Litva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,卢森堡,ルクセンブルク,룩셈부르크,Luxemburg,Luxemburg,Λουξεμβούργο,Luxemburg,Luxembourg,Lucsamburg,लक्ज़म्बर्ग,Luksemburg,Luxemburg,Luxembourg,Lussemburgo,ルクセンブルク,룩셈부르크,Luxemburg,Luxembourg,Luksemburg,Luxemburgo,Luxemburg,Люксембург,Luxemburgo,Luksemburg,Lakismbag,Luxemburg,ลักเซมเบิร์ก,Lüksemburg,Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,澳门,マカオ,마카오,Macau,Macao,Μακάο,Macao,Macao,Macao,मकाओ,Makao,Makaó,Makao,Macao,マカオ,마카오,Macao,Macao,Makau,Macau,Macao,Макао,Macao,Makao,Macao,Macao,มาเก๊า,Macao,Macao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,马达加斯加,マダガスカル,마다가스카르.,Madagascar,Madagaskar,Μαδαγασκάρη,Madagaskar,Madagascar,Madagascar,मेडागास्कर,Madagaskar,Madagaszkár,Madagaskar,Madagascar,マダガスカル,마다가스카르,Madagaskar,Madagaskar,Madagaskar,Madagáscar,Madagascar,Мадагаскар,Madagascar,Madagaskar,Madagascar,Madagaskar,มาดากัสการ์,Madagaskar,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,马拉维,マラウイ,말라위,Malawi,Malawi,Μαλάουι,Malawi,Malawi,An Mhaláiv,मलावी,Malavi,Malawi,Malawi,Malawi,マラウイ,말라위,Malawi,Malawi,Malawi,Malawi,Malawi,Малави,Malawi,Malavi,Malawi,Malawi,มาลาวี,Malavi,Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,马来西亚,マレーシア,말레이시아,Malàisia,Malaysien,Μαλαισία,Malesia,Malaisie,An Mhalaeisia,मलेशिया,Malezija,Malajzia,Malaysia,Malaysia,マレーシア,말레이시아,Maleisië,Malaysia,Malezja,Malásia,Malaysia,Малайзия,Malasia,Malezija,Malaysia,Malaysia,มาเลเซีย,Malezya,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,马尔代夫,モルディブ,몰디브,Maldives,Malediven,Μαλδίβες,Malediivit,Maldives,Oileáin Mhaildíve,मालदीव,Maldivi,Maldív-szigetek,Maladewa,Maldive,モルディブ,몰디브,Maldiven,Maldivene,Malediwy,Maldivas,Maldive,Мальдивы,Maldivas,Maldivi,Maldives,Maldiverna,มัลดีฟส์,Maldivler,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,马里,マリ,말리,Mali,Mali,Μάλι,Mali,Mali,Mailí,माली,Mali,Mali,Mali,Mali,マリ,말리,Mali,Mali,Mali,Mali,Mali,Мали,Malí,Mali,Mali,Mali,มาลี,Mali,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,马耳他,マルタ,몰타,Malta,Malta,Μάλτα,Malta,Malte,Málta,माल्टा,Malta,Málta,Malta,Malta,マルタ,몰타,Malta,Malta,Malta,Malta,Malta,Мальта,Malta,Malta,Malta,Malta,มอลตา,Malta,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,马绍尔群岛,マーシャル諸島,마셜 제도,Illes Marshall,Marshallinseln,Νήσοι Μάρσαλ,Marshallinsaaret,Îles Marshall,Oileáin Marshall,मार्शल द्वीपसमूह,Maršalovi Otoci,Marshall-szigetek,Kepulauan Marshall,Isole Marshall,マーシャル諸島,마셜 제도,Marshalleilanden,Marshalløyene,Wyspy Marshalla,Ilhas Marshall,Insulele Marshall,Маршалловы Острова,Islas Marshall,Maršalska ostrva,Visiwa vya Marshall,Marshallöarna,หมู่เกาะมาร์แชลล์,Marshall Adaları,Quần đảo Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martinique,马提尼克岛,マルティニーク,마르티니크,Martinica,Martinique,Μαρτινίκα,Martinique,Martinique,MartiniqueName,मार्टीनिक,Martinik,Martinique,Martinik,Martinica,マルティニーク,마르티니크,Martinique,Martinique,Martynika,Martinica,Martinica,Мартиника,Martinica,Martinik,Martinique,Martinique,มาร์ตินีก,Martinik,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,毛里塔尼亚,モーリタニア,모리타니,Mauritània,Mauretanien,Μαυριτανία,Mauritania,Mauritanie,An Mháratáin,मॉरिटानिया,Mauritanija,Mauritánia,Mauritania,Mauritania,モーリタニア,모리타니,Mauritanië,Mauritania,Mauretania,Mauritânia,Mauritania,Мавритания,Mauritania,Mauritanija,Mauritania,Mauretanien,มอริเตเนีย,Moritanya,Mauritanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
