US Civil War,美国内战,Amerikaanse burgeroorlog,الحرب الأهلية الأمريكية,Guerra Civil dels Estats Units,US-Bürgerkrieg,Αμερικανικός εμφύλιος πόλεμος,Yhdysvaltain sisällissota,Guerre civile américaine,Cogadh Cathartha na Stát Aontaithe,अमेरिका का गृहयुद्ध,Američki građanski rat,Amerikai polgárháború,Perang Saudara AS,Guerra civile americana,アメリカ南北戦争,미국 남북 전쟁,Amerikaanse burgeroorlog,Den amerikanske borgerkrigen,Wojna secesyjna w USA,Guerra Civil dos EUA,Războiul Civil din SUA,Гражданская война в США,Guerra Civil de los Estados Unidos,Američki građanski rat,Vita vya wenyewe kwa wenyewe vya Marekani,Amerikanska inbördeskriget,สงครามกลางเมืองสหรัฐ,ABD İç Savaşı,Nội chiến Hoa Kỳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Witchcraft,巫术,Heksery,سِحْر,Bruixeria,Hexerei,Μαγεία,Noituus,Sorcellerie,WitchcraftName,जादू टोना,Čarolije,Boszorkányság,Sihir,Stregoneria,妖術,마법,Hekserij,Heksekunst,Czary,Magia,Vrăjitorie,Колдовство,Brujería,Veљtiиarenje,Uchawi,Trolldom,การใช้เวทมนตร์คาถา,Cadılık,Ma thuật,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World War I,第一次世界大战,Eerste Wêreldoorlog,الحرب العالمية الأولى,Primera Guerra Mundial,Erster Weltkrieg,Πρώτος Παγκόσμιος Πόλεμος,Ensimmäinen maailmansota,Première Guerre mondiale,An Chéad Chogadh Domhanda,प्रथम विश्व युद्ध,Prvi svjetski rat,Első világháború,Perang Dunia I,Prima guerra mondiale,第一次世界大戦,제1차 세계대전,Eerste Wereldoorlog,Første verdenskrig,I wojna światowa,Primeira Guerra Mundial,Primul Război Mondial,Первая мировая война,Primera Guerra Mundial,Prvi svetski rat,Vita Kuu ya Kwanza ya Dunia,Första världskriget,สงครามโลกครั้งที่หนึ่ง,I. Dünya Savaşı,Chiến tranh thế giới thứ nhất,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Topics,所有主题,Alle onderwerpe,جميع المواضيع,Tots els temes,Alle Themen,Όλα τα θέματα,Kaikki aiheet,Tous les sujets,Gach Ábhar,सभी विषय,Sve teme,Összes témakör,Semua Topik,Tutti gli argomenti,すべてのトピック,모든 주제,Alle onderwerpen,Alle emner,Wszystkie tematy,Todos os Tópicos,Toate subiectele,Все темы,Todos los temas,Sve teme,Mada zote,Alla ämnen,หัวข้อทั้งหมด,Tüm Konular,Tất cả chủ đề,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local,当地,Plaaslike,محلي,Local,Lokal,Τοπικός,Paikallinen,Local,Áitiúil,स्थानीय,Lokalan,Helyi,Lokal,Locale,地元の,현지,Lokaal,Lokal,Lokalny,Local,Local,Местный,Local,Lokalne,Mitaa,Lokal,ส่วนท้องถิ่น,Yöresel,Địa phương,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outdoor,户外的,Buite,حوض,Exterior,Im Freien,Υπαίθριος,Ulkoilma,Extérieur,Amuigh faoin aer,घर के बाहर,Vanjski,Szabadtéri,Kolam,All’aperto,アウトドア,야외,Openlucht,Utendørs,Odkryty,Ao ar livre,Exterior,На открытом воздухе,Al aire libre,Spoljašnji,Nje,Utomhus,กลางแจ้ง,Açık,Ngoài trời,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business,商,Besigheid,مهنة,Negoci,Geschäft,Επιχείρηση,Liiketoiminta,Affaire,Gnó,धंधा,Biznis,Üzlet,Bisnis,Azienda,事,사업,Zaak,Forretning,Biznes,Negócio,Afacere,Дело,Negocio,Posla,Biashara,Affär,ธุรกิจ,İş,Kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooking,烹饪,Kook,طبخ,Cocció,Kochen,Μαγείρεμα,Ruuanlaitto,Cuisine,Cócaireacht,खाना पकाना,Kuhanje,Főzés,Memasak,Cottura,料理,요리,Koken,Matlaging,Gotowanie,Cozimento,Gătit,Готовка,Cocción,Kuvanje,Kupikia,Matlagning,การหุงต้ม,Aşçılık,Nấu ăn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Classic,经典,Klassieke,كلاسيكي,Clàssic,Klassisch,Κλασικός,Klassikko,Classique,Clasaiceach,क्लासिक,Klasičan,Klasszikus,Klasik,Classico,クラシック,고전,Klassiek,Klassisk,Klasyczny,Clássico,Clasic,Классический,Clásico,Klasični,Classic,Klassisk,คลาสสิก,Klasik,Cổ điển,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Religious,宗教,Godsdienstige,ديني,Religiós,Religiös,Θρησκευτικός,Uskonnollinen,Religieux,Reiligiúnach,धर्मपरायण,Religiozan,Vallásos,Alim,Religioso,信心深い,종교적인,Godsdienstig,Religiøs,Religijny,Religioso,Religios,Религиозный,Religioso,Religiozni,Kidini,Religiös,ศาสนา,Dindar,Tôn giáo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
News,新闻,Nuus,خبر,Notícia,Nachrichten,Ειδήσεις,Uutinen,Nouvelles,Nuacht,समाचार,Novosti,Hírek,Berita,Notizie,ニュース,소식,Nieuws,Nyheter,Wiadomości,Notícia,Știri,Новости,Noticia,Vesti,Habari,Nyheter,ข่าว,Haberler,Tin tức,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sports,体育,Sport,رياضي,Esportiu,Sport,Αθλητισμός,Urheilu,Sportif,Spórt,खेल-कूद,Sportski,Sport,Olahraga,Sportivo,スポーツ,스포츠,Sport,Sport,Komentator,Desportivo,Sport,Спортивный,Deportivo,Sport,Michezo,Sport,กีฬา,Spor,Thể thao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General,常规,Algemene,عام,General,Allgemein,Γενικά,Yleiset,Généralités,Ginearálta,सामान्य,Općenito,Általános,Umum,Generale,全般,일반,Algemeen,Generelt,Ogólne,Geral,General,Общее,General,Opšte,Jumla,Allmänt,ทั่วไป,Genel,Tổng quát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lifestyle,生活方式,Lewenstyl,نمط الحياه,Estil,Lebensstil,Τρόπος ζωής,Elämäntapa,Mode de vie,Stíl Mhaireachtála,जीवन-शैली,Stil života,Életmód,Gaya hidup,Stile di vita,ライフスタイル,생활방식,Leefwijze,Livsstil,Styl życia,Estilo de vida,Stil de viață,Образ жизни,Modo de vida,Ћivot,Maisha,Livsstil,ไลฟ์สไตล์,Yaşam tarzı,Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auto,自动,Outo,تلقائي,Auto,Auto,Αυτο,Auto,Auto,Go hUathoibríoch,ऑटो,Automobil,Kocsi,Auto,Automatico,自動,자동,Auto,Auto,Automatycznie,Automático,Automobil,Авто,Automático,Automatski,Otomatiki,Bil,รถ,Otomatik,Xe ô tô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animation,动画,Animasie,رسم متحرك,Animació,Animation,Εμψύχωση,Animaatio,Animation,Beochan,अनुप्राणन,Animacija,Animáció,Animasi,Animazione,アニメーション,애니메이션,Animatie,Animasjon,Animacja,Animação,Animație,Мультипликация,Animación,Animacije,Uhuishaji,Animation,ความมีชีวิตชีวา,Animasyon,Hoạt hình,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legislative,立法,Wetgewende,تشريعي,Legislatiu,Gesetzgebend,Νομοθετικός,Lainsäädännöllinen,Législatif,Reachtaíocht,वैधानिक,Zakonodavan,Törvényhozó,Legislatif,Legislativo,立法権,입법,Wetgevend,Lovgivende,Ustawodawczy,Legislativo,Legislativ,Законодательный,Legislativo,Zakonodavne,Sheria ya,Lagstiftnings,ฝ่ายนิติบัญญัติ,Yasama,Lập pháp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Series,系列,Reeks,سلسلة,Sèrie,Reihe,Σειρά,Sarja,Série,Sraith,शृंखला,Serija,Sorozat,Seri,Serie,級数,시리즈,Reeks,Serie,Seria,Série,Serie,Серия,Serie,Serije,Mfululizo,Serie,อนุกรม,Silsile,Loạt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shop,店,Winkel,دكان,Botiga,Laden,Κατάστημα,Kauppa,Boutique,Siopa,ख़रीदारी करना,Trgovina,Bolt,Toko,Negozio,店,가게,Winkel,Butikk,Sklep,Loja,Magazin,Магазин,Tienda,Radnju,Duka,Butik,ร้าน,Dükkân,Cửa hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Science,科学,Wetenskap,علم,Ciència,Wissenschaft,Επιστήμη,Tiede,Science,Eolaíocht,विज्ञान,Znanost,Tudomány,Ilmu,Scienza,科学,과학,Wetenschap,Vitenskap,Nauka,Ciência,Știință,Наука,Ciencia,Nauka,Sayansi,Vetenskap,วิทยาศาสตร์,Bilim,Khoa học,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relax,放松,Ontspan,ارتاح,Relaxar,Entspannen,Χαλαρώνω,Rentoutua,Se détendre,Lig do scíth,आराम करना,Olabaviti,Pihen,Rileks,Rilassare,リラックス,늦추다,Ontspannen,Slappe,Relaksować się,Relaxar,Relaxa,Ослаблять,Relajar,Opusti,Kupumzika,Slappa,พักผ่อน,Dinlenmek,Thư giãn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather,天气,Weer,طقس,Temps,Wetter,Καιρός,Sää,Temps,Aimsir,मौसम,Vrijeme,Időjárás,Cuaca,Tempo,天気,날씨,Weer,Vær,Pogoda,Tempo,Vreme,Погода,Tiempo,Vreme,Hewa,Väder,อากาศ,Hava,Thời tiết,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
